9.772234629804948947e-01 2.270276045707422113e-02 7.377656243101683221e-05 1.371888013465475789e-22
9.987041029399097436e-01 1.269263603790987552e-03 2.663345629929797520e-05 4.166939500229910195e-52
1.046671007824953592e-01 8.370482304588103828e-01 5.828466875868575786e-02 8.590283558005883265e-15
9.992715900257851391e-01 7.284099546891989636e-04 1.952557890858352383e-11 9.495478624322327713e-131
6.470428354633581680e-01 3.525142429861650162e-01 4.429215504768655711e-04 1.805468510088962486e-117
4.537843670226685555e-01 4.543479999074386821e-01 9.186763306989305378e-02 1.020023645618663162e-35
1.855627517217313671e-01 8.144361523737753128e-01 1.095904493141791045e-06 1.124641329229310032e-21
2.904347816509326718e-01 7.095652183490628317e-01 4.453077709958392904e-15 1.393213929882806263e-56
3.701242922169286631e-01 7.738387646063504995e-03 6.221373201370078432e-01 3.334539992721940400e-20
6.109069661030257503e-01 6.502322401171188940e-08 3.890929688735338954e-01 2.164327087171168052e-13
3.060462970237406433e-01 6.939537029762592457e-01 1.666060837287904141e-16 4.411067808024201521e-53
6.794800865980608062e-01 3.204847687957866897e-01 3.514460615252043064e-05 6.892598759417310546e-63
9.968639043676758016e-01 1.822676929735938265e-03 1.304222389910622733e-03 9.196312677656049545e-06
8.559503428637963429e-01 1.440118553977462745e-01 3.780173845737391016e-05 1.280692169221342408e-28
1.074232767371058606e-01 1.040001489507757088e-01 7.885765743121184723e-01 1.816210724704470359e-32
9.995413941998056995e-01 4.586058001943512145e-04 1.309243572331929941e-17 3.784719019530421196e-36
7.041190091649767169e-01 2.197676418121455866e-01 7.611334902287771043e-02 1.377601913031181381e-51
6.883707367436486813e-01 5.915713858353482436e-03 2.567748417100593761e-01 4.893870768793827375e-02
5.961890705615686681e-01 4.038109294383625536e-01 6.870377521311517425e-14 1.972364554000349281e-24
9.454990772624586315e-01 1.716967994171858525e-02 3.733124279582268612e-02 1.171571971239771342e-70
9.761203747500423189e-01 2.385043290476241903e-02 2.919234317283670626e-05 2.022520359908134924e-12
9.924083538994284970e-01 7.591645774368702138e-03 3.262027464426995067e-10 3.132994897717516522e-40
9.885188785330532024e-01 1.148069105623479580e-02 4.303852677368231227e-07 2.544439483315601815e-11
9.888411633867614237e-01 1.115503808708936777e-02 3.798526149304169128e-06 1.264367686533154296e-58
9.991772942118839484e-01 5.916510526343896894e-04 2.310547354817184837e-04 2.563422805331349966e-22
9.681340344585718238e-01 4.443930730190644510e-03 2.742203481123747788e-02 1.453337975135435481e-59
3.627609053735842970e-01 6.372390946264107070e-01 5.010077949028427004e-15 6.650959554113509081e-25
9.480540710032666629e-01 5.194592754704831922e-02 1.449685006004613713e-09 4.851601287568346649e-53
7.871582814246811388e-01 4.485586151475266792e-02 1.679858570605662071e-01 3.963549859198745127e-186
4.360189619963091290e-01 5.639810377871160574e-01 2.165749777811511962e-10 9.946694104828715577e-26
3.566770940337564422e-02 9.413137163365711824e-02 8.702009189629673624e-01 2.510112412737107184e-51
1.362813832594666763e-01 8.637186167310602070e-01 9.473135526040992668e-12 5.029326937991380086e-52
9.997542201147772145e-01 4.669756039257161683e-07 1.166967083931696740e-05 2.336432387797224069e-04
9.177571190528409639e-01 8.224288085037567697e-02 2.923724539049298757e-25 9.678341672586994331e-11
8.633430480363509796e-01 9.898349493003533173e-02 3.761406428864620677e-02 5.939274496745220453e-05
9.442295699083480542e-01 1.491074970720327950e-02 4.085968038444875300e-02 6.173246191785242526e-26
9.999939235162880191e-01 6.076483712106597792e-06 1.652131900480934431e-22 1.712005856019801831e-42
9.046729953363235044e-01 7.269584938833280549e-06 9.531973507873772733e-02 5.102495936943455812e-22
9.183731441612060786e-01 8.162685574009637124e-02 9.869744490239952247e-11 9.704903775290858387e-213
9.999918239677914045e-01 2.090927254357581776e-07 5.708084781267001411e-12 7.966933775041309929e-06
8.296818687155470551e-01 1.170731250156565109e-02 1.586108187828874638e-01 2.015096696072215872e-17
1.247138620939431362e-02 6.339495127139792574e-01 3.535787486013776126e-01 3.524752487202349318e-07
9.999781111339288708e-01 2.114561293361767405e-05 7.432531374728893746e-07 5.983787880930312044e-94
1.908919102872785045e-01 8.091070376480441473e-01 1.052064675199118735e-06 2.114109792935618448e-15
9.555948295242615576e-01 3.785471892796021028e-03 4.061969858294224578e-02 2.503124240812820422e-71
9.012908641739899585e-01 9.870913582416268595e-02 1.847293913938906257e-12 1.904620227520549335e-26
9.999992978895283491e-01 4.369434392768684300e-08 6.571871223734539806e-07 1.229005143630109560e-09
9.899520994606102464e-01 9.972272379104193257e-03 1.352193344867949198e-15 7.562816028410231724e-05
9.903516998729318122e-01 9.647962488339762235e-03 3.376387283810430547e-07 1.274164937881669739e-128
4.758266358944775454e-01 1.836567213883636973e-01 3.405166427138506813e-01 3.308169471656748948e-12
3.420574325978398278e-01 5.008877540430803910e-01 1.570548133590798368e-01 2.729081912969382281e-55
7.820895588501055595e-01 2.179023929264440329e-01 8.048223450409854276e-06 4.377823838782125339e-40
9.872938962736729218e-01 1.044296867723786687e-02 2.263135049089215652e-03 1.452182061347980726e-48
7.144983864404215179e-01 2.855016135593319015e-01 2.465753552468382678e-13 5.460310530376199166e-69
1.020307549839152492e-02 9.897969239053390211e-01 5.962695057350408783e-10 6.242151642516149031e-50
9.986728592735717447e-01 1.327140726428285237e-03 2.778213183172712657e-26 8.004924267019520749e-41
9.397391200852088788e-01 6.004277946482132478e-02 2.181004493847905716e-04 5.849076219016238856e-13
6.708945482638230262e-02 9.295805350284848112e-01 3.330010144958020415e-03 1.749361092677694788e-13
2.035626499676652934e-01 7.964141348084470273e-01 2.321522388760747935e-05 1.011921545580897004e-31
8.644955516759680325e-01 4.936806555069056524e-02 8.593001919548259870e-02 2.063635778589293702e-04
9.999997931468795898e-01 6.210012444200760956e-11 2.067842824848332659e-07 6.737653498249705285e-12
8.881508654300485084e-01 1.118491345697289474e-01 2.226820935575096474e-13 3.569671301312677982e-18
9.999934410062549794e-01 6.553709684086249565e-06 5.284060814879705255e-09 1.456593964769400660e-20
8.031320851541383643e-01 1.968674409623912269e-01 4.520754135487493943e-15 4.738834658324534208e-07
2.346598734632193151e-01 2.907405447194490872e-02 5.102341868886860476e-01 2.260318851761496661e-01
4.123354575204342676e-01 5.876635834848684681e-01 9.589946973808363676e-07 1.753299209607331478e-69
8.934425833309308507e-01 1.065574146104776299e-01 2.058591538965451263e-09 1.375507372825901748e-88
3.173825325674849429e-01 6.826174674292508904e-01 3.264071541550328970e-12 1.681943805322569834e-23
9.999961795913041573e-01 7.894910010410724983e-10 6.853000625503994039e-07 3.134319142328795302e-06
6.166448154888715116e-01 3.833550475977722249e-01 1.369133561783201529e-07 3.826637956430824474e-43
9.989052209063365995e-01 1.050547352986098450e-03 4.423174067727237406e-05 8.166994045256444225e-45
9.081837141884808728e-01 9.149535616952225725e-02 1.119601654337480383e-16 3.209296419966925322e-04
2.320010224673684125e-03 4.166349687693240988e-02 2.823845961127807724e-01 6.736318967856130824e-01
9.997492666406533335e-01 1.889391668373537482e-04 6.179419250934090470e-05 1.436349045395045370e-41
9.965642342597231806e-01 2.087755986198423005e-03 1.411351766382787925e-20 1.348009754078495666e-03
4.759405883631607215e-01 5.240594116368392230e-01 1.614969773018602664e-16 1.565254664215495542e-48
4.906453908150990584e-01 1.537998792598194442e-01 6.864476159766756146e-07 3.555540434774654979e-01
4.473590678109755359e-02 1.500218661369268210e-04 9.551140416000958311e-01 2.975266957571483652e-08
9.652455411894348414e-01 3.475276703684487128e-02 1.691773720397747623e-06 7.340228625312743681e-62
9.997034846086315651e-01 2.890658814372893391e-04 7.449451936816497119e-06 5.799439975780399672e-11
8.870974967896237962e-01 1.129024990842016074e-01 4.126174572620781894e-09 1.035606959439539231e-229
8.672951208268525614e-02 9.132704879173091372e-01 5.536839864904756367e-15 4.295756513787444312e-88
8.813875724995391403e-01 1.235172394261360024e-02 1.062607035578471415e-01 4.378154870977116232e-47
9.812653463037067647e-01 1.856717089212515936e-02 1.674574130129116917e-04 2.539115505423284812e-08
9.999980656065207141e-01 1.931590518137317567e-06 2.802961026667353671e-09 2.828723354783161749e-87
9.223531721833813091e-01 4.060241862453847078e-02 3.704440919208019933e-02 5.040816044789474566e-21
9.999971074727022069e-01 2.874199297559540898e-06 1.832800010383416621e-08 1.690049575255930524e-55
9.319244928614094370e-01 6.625683395795141373e-02 1.150020613073152013e-06 1.817523160026246086e-03
9.791507852305503246e-01 2.434495149800385862e-04 2.060576342872628280e-02 1.825743441456702659e-09
9.773803760605217494e-01 1.359954426873069902e-03 7.923979141993386932e-03 1.333569037061175556e-02
9.999998011425760280e-01 1.985840282629565831e-07 2.733957893877285816e-10 3.392279232711481152e-34
3.781547227194445582e-01 6.218452772805109774e-01 3.598223826562558113e-14 8.578434053932874824e-15
9.846886925468300023e-01 9.338540733120740539e-03 5.972766720049289303e-03 2.430073925095464058e-107
2.823473554636618532e-02 9.717652372171879938e-01 2.723644584180854671e-08 3.593393153363749183e-23
4.034157098973684685e-01 5.370008277829496635e-01 5.958346231968192352e-02 7.687950378347326862e-41
7.108387682192038870e-01 2.878285898338364679e-01 1.332641946959629928e-03 2.901587176773035182e-46
4.016440525298799469e-01 5.975583912167697909e-01 1.240918032710452219e-04 6.734644500790631320e-04
7.992750512305301092e-01 2.007236512288563812e-01 1.297539959057531610e-06 6.544828735318870906e-13
6.530503825495767023e-01 3.469495759722274197e-01 4.147819573004024227e-08 2.398812443452923429e-22
1.315157184376348765e-01 8.674865269805717150e-01 9.977545817934309249e-04 2.839920165876478401e-49
9.993199705918102138e-01 6.800277343009499464e-04 1.673888873319806493e-09 2.384349393175885828e-81
9.999974810874706632e-01 2.045023232904491022e-09 2.516866702180519779e-06 8.039240664707650101e-13
9.087581410268623650e-01 9.123629591273453576e-02 5.563060403027330979e-06 9.098927589068505269e-73
9.791302834369233210e-01 1.492107982050460216e-04 8.267112208199045369e-05 2.063783464278964863e-02
3.724229970088573372e-01 6.275770027803225792e-01 2.108202890140676094e-10 1.855688287632955135e-154
9.998952839094562561e-01 1.046979869981388083e-04 1.732009578331641854e-08 7.834498724180616797e-10
7.544323127829103415e-01 1.257610521542737170e-01 1.198066350628160665e-01 8.217457194137234626e-90
9.504905986146586772e-01 4.134855650264986603e-03 4.537454573507641170e-02 1.813153489827723483e-33
9.512077381450786406e-01 4.877958175585613704e-02 1.109404212385189282e-05 1.586056941324307445e-06
9.330661171090305350e-01 6.693388289096945110e-02 2.455016408385391087e-17 1.287156660358721859e-84
9.992016543681579988e-01 1.894158610386347400e-07 7.981562159808915438e-04 2.948998013963754970e-59
6.963028924746109682e-01 3.036104374799746819e-01 8.667003816267960885e-05 7.251617980685056643e-12
7.508051084631127692e-01 2.491947913925486868e-01 1.001443357993671318e-07 2.720323728203315364e-15
8.616074152130087649e-01 1.381301415129527199e-01 2.624432740384887949e-04 8.184685766837614345e-73
9.990137553704483420e-01 9.861347125734623142e-04 1.099169781347897463e-07 1.920722529905175600e-51
2.354399977437618974e-01 7.645600022562381026e-01 5.429747365192771995e-20 1.754935354093276014e-17
8.456929905686134674e-01 1.420577762683887741e-04 1.541649516548996846e-01 2.182001001569122105e-13
4.669163206821274059e-01 5.330818988464256503e-01 1.780471446776558653e-06 7.204097636079909343e-58
9.921463984812924908e-01 7.853081674103441073e-03 5.092922203255566725e-07 1.055238388575648660e-08
9.735036355549885334e-01 2.649635776227267023e-02 6.682738901640475018e-09 8.826531016960354752e-37
7.379166657866570445e-01 2.620111475450211391e-01 3.743946486767661019e-09 7.218292437538033866e-05
9.999999571511454244e-01 4.284883928181146843e-08 1.526256511754312261e-14 2.361778539741866512e-34
9.999999999825397445e-01 1.746018976336477170e-11 1.139418578057896826e-38 4.667934137917203220e-61
9.848691268272717902e-01 1.513087317272823577e-02 3.019948565827471044e-17 2.033297425390139660e-90
7.018964335952829758e-01 2.980951000590355005e-01 8.466345681636459447e-06 1.106149911187439788e-57
9.887505504659303002e-01 9.528746052695371389e-06 1.123991535241022563e-02 5.435606734691162650e-09
9.952143277576340763e-01 4.785620729428032710e-03 5.103121298264367342e-08 4.817247619253005896e-10
1.974948209153070122e-01 5.170412020420863675e-01 7.566019144234567711e-09 2.854639694765874203e-01
8.725915720453937263e-01 7.669165029340067885e-02 5.071677766120576136e-02 3.384304370186185396e-25
8.155280529195131356e-01 1.844719470804043471e-01 7.900936709292591147e-14 3.590297342262645232e-15
9.240607884220696233e-01 5.431890961215329189e-02 2.162030196577725133e-02 5.555185779102170683e-68
8.862082861006103096e-01 1.137917138984409771e-01 9.486104504303881627e-13 1.362447519299953917e-81
9.645133258210023541e-01 3.548663322993878683e-02 4.094905893796872056e-08 3.451710919530492098e-30
3.236936531183257637e-01 6.763063320322308947e-01 1.484944316705290997e-08 1.692184010659142288e-24
9.587440915011108400e-01 3.539297191267888609e-02 5.862936586210408356e-03 8.003652243544009893e-55
9.770190532493706614e-01 2.298092144789014996e-02 2.530273927843912666e-08 5.955816200806394356e-23
9.058914278474149429e-01 9.362348031239287049e-02 5.253800844429247688e-22 4.850918401922397778e-04
5.333709606221677113e-01 4.434730189239556308e-01 2.315244497785813593e-02 3.575476018636985234e-06
3.628934540909641016e-02 9.401959622046681189e-03 9.543086949688568410e-01 1.111650663629995861e-44
3.452370077097307588e-01 6.547625860952522858e-01 4.061950170531816526e-07 5.130707473649135973e-24
4.518300945089435139e-01 5.476854370469033118e-01 1.912613301795301292e-07 4.842771828230364121e-04
9.673293844278880727e-01 3.266783442997653331e-02 1.167362883927799721e-09 2.779974772543078592e-06
1.098913859365971933e-02 1.085980442200493341e-02 9.781510569843353542e-01 9.494196219461034767e-59
2.859514071012730051e-03 9.971404859289871858e-01 4.598344633878871509e-28 3.329482511501391779e-135
7.647786020432788545e-01 2.352213979469504335e-01 9.770656049462018807e-12 7.258010426739737664e-33
9.999782017113658661e-01 2.179272035568977195e-05 5.568278361646416839e-09 2.285048006159408819e-28
9.852437752981106911e-01 1.421357851176765358e-02 5.426461901217281836e-04 1.524158942436728939e-101
7.044760932209693793e-01 2.955232757449526293e-01 6.310340778416140797e-07 5.595303870083293965e-47
9.999965726650130726e-01 2.253830883944965712e-07 3.201951898455032245e-06 7.437710145792130894e-47
9.977110933818634786e-01 2.288906469927115290e-03 1.482094731533578355e-10 3.446243809382568010e-175
9.985359459681996119e-01 1.460746063056955020e-03 3.307968743422762760e-06 7.487631445485703624e-26
1.231704016591754353e-01 8.768295046755119060e-01 9.365278684024398102e-08 1.252570321051336589e-11
8.519321644084333622e-02 2.212252415986486198e-01 6.935686598288496318e-01 1.288213165850655889e-05
9.860770519646893106e-01 1.392294803175051290e-02 3.560259465432686175e-12 1.047637888967700826e-24
3.708054811789990857e-01 1.539461585885317784e-05 6.291791242051421040e-01 1.736105205101529842e-18
6.185677461333105587e-01 3.683183271221676658e-01 5.231316670416119088e-11 1.311392669220871020e-02
8.726548479166046368e-01 1.273451520833953909e-01 2.371415053577486288e-18 1.286308829328578213e-70
9.999813297227386766e-01 1.867024607654025736e-05 2.655952696459340782e-11 4.625099064045813577e-12
2.130168065288238002e-02 9.722306854482598570e-01 6.844296171148946768e-10 6.467633214427879508e-03
4.047877520319753120e-01 5.707285423574509631e-01 2.448370555013283309e-02 6.044108311441047678e-11
2.509815930999435007e-01 1.510170911400015026e-01 5.980013157600548857e-01 1.110955554607249023e-19
1.826724923876700546e-01 3.544321677865770043e-03 8.137831859344641927e-01 3.213277551962035959e-98
1.489253787912064586e-01 8.510746212087936247e-01 1.637283956500339853e-48 6.661370561140072855e-83
3.509671168198328361e-01 4.041104335281745646e-02 6.086218398273497421e-01 8.991719231138866618e-24
6.035734786889875858e-01 3.964006489648082554e-01 2.587234620425741662e-05 2.292982606421917970e-55
9.853605666293708820e-01 1.038250655888198898e-02 4.256926811747177575e-03 4.422676178359174087e-51
1.301605939961970361e-02 9.857466455873609146e-01 9.562237132835846315e-06 1.227732775886481624e-03
8.068281480279970719e-01 1.931718519411684820e-01 3.083438885508045001e-11 2.898508281760786778e-48
3.960971084220598071e-01 6.039028873341053538e-01 4.243834848636152165e-09 2.479016151360006434e-97
9.305759601255551017e-01 2.621767100226097928e-03 6.680226738548764032e-02 5.388731192972629857e-09
4.912872314154217990e-01 5.087127685608342498e-01 2.374395775850015205e-11 1.130100040678995885e-45
8.204839691913237143e-01 2.008417329856488666e-03 1.775076134788197979e-01 2.458542125668652398e-20
9.999957532890595413e-01 4.244983507684718149e-06 1.727432783004370315e-09 3.128310595304567889e-138
9.821913784722263729e-01 1.697821095795494159e-02 8.304105698187239570e-04 1.909497400825720069e-97
6.239263106321153440e-01 3.760736893678846005e-01 1.363785113427697866e-17 1.642471552874816907e-41
9.888930253999863584e-01 1.110697394556163162e-02 6.544519077773490245e-10 1.763001499258981947e-61
9.638314236382655720e-01 3.201048648165283339e-02 4.158089880081635402e-03 4.514940432423453324e-35
9.411695880870220021e-01 5.860566215338076923e-02 2.247491613139953096e-04 5.982832417219471387e-10
9.686062593146829158e-01 2.382992197494818165e-02 7.563818710368855683e-03 2.349680627704591901e-16
9.872286025883110216e-01 3.849806086813549293e-03 8.921591324875507989e-03 6.643901972203220376e-91
8.386319325614845221e-02 8.992492565612829614e-01 1.688755018256847540e-02 2.666937209965504675e-42
6.215191242719155795e-01 3.695398506071699285e-01 8.941025120914611671e-03 5.479937220618782953e-40
6.074410774844658523e-01 4.909823672224783876e-04 3.920679401483118109e-01 2.528676758448520178e-200
2.137703753594396849e-01 7.858912366148230744e-01 3.383880257372298521e-04 1.043975442145265255e-44
9.989786240737501544e-01 8.324881105313015651e-10 1.021375093761783641e-03 6.546010543199542993e-84
9.954191911765591927e-01 4.534205322039159582e-03 4.660350140162000584e-05 2.753030453403012056e-103
1.735619028811790851e-02 9.796749050487466581e-01 2.968893329363511083e-03 1.133377192288177205e-08
8.269683975368068152e-02 9.173031473906756439e-01 1.285564380916257382e-08 1.408146697422029876e-42
9.999384142491334337e-01 6.151331523930268482e-05 7.243562725312524589e-08 1.111961929016973309e-121
7.493908559654213208e-01 1.400907475106050008e-02 2.366000692835182329e-01 3.022509172391518552e-95
9.958341973448469053e-01 4.165802361589690181e-03 2.935634380450017784e-10 7.318191989653714498e-64
7.373456420133912559e-01 2.626539145274285891e-01 4.434591801863208499e-07 3.503631638089173134e-60
6.596985395576028255e-01 3.403014604423971190e-01 1.223362200763946888e-20 2.865139031599526503e-28
9.099622938068065992e-01 1.369290276037118947e-03 8.866841591715630966e-02 2.998071180147765051e-20
9.578929197289095532e-01 4.210706505527429810e-02 1.521581358999146419e-08 2.653313562676515385e-15
6.227387473442635990e-01 3.063581833854221126e-06 3.772581890739025168e-01 2.839126605889324152e-118
9.933579352973288534e-01 6.469018152460398463e-03 1.730465502068508879e-04 3.692949216785062391e-15
9.854151697605940674e-01 7.660437696059616171e-03 5.426200446809216601e-11 6.924392489084383803e-03
3.546795078872498619e-02 9.645303587077899143e-01 1.690503485096238606e-06 1.065001838061454417e-25
9.405708873522659053e-01 5.818742625532372439e-03 5.361037002220171016e-02 3.248557284506100501e-117
1.119250261088959864e-01 8.880744793838780682e-01 3.926652810624930386e-15 4.945072219371435182e-07
9.171027049957434230e-01 8.289729472989142145e-02 1.859189488541709629e-27 2.743651982113865083e-10
2.865364618305527578e-01 7.134635381694398593e-01 7.335343173473530496e-15 3.015574526977031015e-57
9.999966736077208207e-01 3.325108898732620846e-06 1.230208960707263261e-10 1.160359487099777506e-09
7.900801981505126692e-01 2.099197348019903320e-01 6.704749704962851507e-08 4.973054171032092086e-20
9.608366648699120383e-01 3.916024987476798142e-02 3.085255319931876155e-06 2.262585822530339892e-81
6.881000582886220851e-01 3.112052085326917905e-01 6.085476485380867037e-08 6.946723239212761062e-04
9.999935227514132885e-01 6.284838790934685451e-06 1.924097958589184189e-07 1.401099625681285445e-220
1.436671491927901945e-01 6.109752573147455429e-02 2.767729483698135062e-04 7.949585521273654365e-01
9.857221946820571290e-01 1.422184071506294237e-02 5.596460287992476289e-05 9.323646624369698504e-40
5.783103678842869966e-02 1.256017135871729529e-01 8.165672496243983058e-01 4.036979942427500461e-47
9.143534841983805839e-01 3.897434020152779066e-02 4.667217560009159077e-02 5.141116988347198898e-133
5.143229085229465980e-01 3.560522819363823744e-04 4.853210391951170433e-01 3.894110675083636859e-24
3.256622322653030671e-02 9.674201437642570012e-01 1.122779219312989785e-05 2.405217019609609056e-06
9.999980319383884320e-01 1.968058443869777025e-06 3.159383696712725205e-12 8.393110935878428421e-15
4.453848824137583706e-02 9.554584096084706157e-01 3.102150153519473071e-06 5.119876460850376145e-83
2.463232712601003682e-01 7.536434583295403833e-01 3.327041029092352154e-05 6.827931563105135489e-14
7.460204641973449124e-01 2.539795357863657843e-01 1.628946518900753637e-11 5.783380170664790658e-56
7.514695180263761820e-01 5.209455970261547136e-02 1.964359222710083397e-01 1.042663261931732711e-70
6.691496610304141779e-01 1.255689029928071798e-01 2.052814359767785868e-01 6.175089100738593509e-67
2.101188074131180861e-01 7.898811925867017525e-01 2.066312546600046295e-18 1.801644495256161907e-13
1.858807416069946372e-01 6.351531900912189554e-01 1.789660683017865184e-01 5.894409980442315545e-103
8.300033302077713948e-01 1.699405681654929390e-01 5.610162673568363872e-05 1.293553805264528928e-46
4.850083991198093046e-03 9.951499100127100261e-01 5.996091740384761426e-09 8.304830135973889231e-63
9.336493085283097404e-01 6.016542108425811108e-02 6.185270387432015814e-03 4.049889283349811294e-85
2.579412835052899422e-01 7.420587148448096748e-01 1.649900416954808886e-09 4.107578649331110231e-39
1.336341266095181501e-01 2.940039088720508998e-03 8.621846767446290638e-01 1.241157557132367912e-03
1.322559446947370876e-01 8.578193615786883219e-01 9.924693726257973955e-03 3.164547462362955933e-13
4.229101024049130575e-01 5.146681966440239675e-01 6.242170094744410591e-02 3.618946963081039760e-12
7.432813537689230143e-01 2.567183939632626810e-01 2.522678140753643658e-07 3.106396491101872522e-16
9.991417569569510659e-01 7.598610903818497041e-04 9.838195266707328577e-05 1.008343092960227774e-97
9.861785019717245193e-01 1.317930624538775006e-02 6.421917828877242310e-04 1.889943123764784949e-71
8.503982466922332950e-01 2.785702628675786920e-03 1.468160506790910091e-01 1.067811600950690062e-45
9.999999245181577789e-01 7.546212480200405788e-08 1.971738286283087081e-11 3.055678770686728571e-26
9.983717389947524001e-01 1.628261004939103801e-03 4.307533332149511734e-18 3.084942581885692699e-13
7.182969797017367819e-01 9.496034906631303785e-02 1.866043905292336380e-01 1.382807027165198859e-04
6.971282715057890156e-02 3.133857710189714985e-02 8.849458629880707639e-01 1.400273275945324893e-02
9.995238748338655110e-01 4.761204377956751617e-04 4.728338851601333856e-09 2.413979504841370306e-28
5.890328169071423758e-03 6.723481933534952715e-01 3.217614784774333048e-01 2.547115894192875094e-20
9.074303544745140337e-01 7.199975464624552846e-02 2.056989087924041004e-02 4.916519660539531914e-70
1.774864321748521601e-01 1.269025696478555953e-01 6.956109981772922168e-01 4.816862088687273153e-123
9.980286611048405643e-01 8.659187185698140289e-04 1.105420176589579084e-03 1.805450246459310223e-25
9.439663531266234697e-01 3.738345129083738613e-03 5.229530174429260214e-02 1.864376295469389399e-27
9.757129855466103452e-01 2.428701445338516882e-02 4.594093385204999561e-15 4.875290232577959125e-59
9.129981637702859754e-01 8.696950893302755892e-02 3.232729668643933619e-05 4.868313408837157920e-29
9.763710420856838157e-01 7.895009065748331617e-04 2.283945634565756957e-02 6.620837659105140688e-10
3.099644287310809321e-01 6.882586762581032191e-01 1.776895010816055640e-03 1.211558014945731546e-115
5.016305746255038667e-01 4.965477141433285446e-01 1.816534801018318589e-03 5.176430149558183802e-06
9.330061827590360179e-01 6.421622824064503361e-03 5.970853441936255224e-02 8.636599975370142738e-04
9.997286298696960172e-01 1.288467382355603147e-06 2.700816629216742384e-04 2.245311078511002067e-24
9.595705305964109533e-01 5.662654264639253176e-05 5.524824052586602858e-12 4.037284285541784673e-02
9.874973089331838816e-01 9.415279898847851974e-04 1.156116307693124713e-02 8.112050330055353681e-52
9.916161821542018862e-01 8.383817212061663374e-03 6.337365872524141652e-10 5.697816128285776484e-29
5.695241829216725060e-01 3.818687948764420415e-01 4.860702220188548722e-02 7.229704894296659188e-37
9.975321112212648389e-01 1.152037011701407491e-04 1.883800911379188191e-03 4.688841661856871517e-04
9.556049959886652179e-01 3.089951135556997380e-02 1.349549265576485343e-02 2.027616048091010671e-136
9.999197874124039487e-01 8.021258759593967555e-05 7.955819352074989247e-23 1.100805527638003596e-48
9.518571608123581607e-01 7.289387420610351333e-06 4.813554980022102109e-02 3.478175776277690308e-29
3.888982957181236766e-01 4.942189250856918181e-01 1.168827593095699557e-01 1.988661452308565057e-08
